original_name,refactored_name,type,full_name,namespace,package,toolkit
TopOpeBRep_TypeLineCurve,,Enum,TopOpeBRep_TypeLineCurve,,TopOpeBRep,TKBool
TopTools_FormatVersion,,Enum,TopTools_FormatVersion,,TopTools,TKBRep
TopoDSToStep_BuilderError,,Enum,TopoDSToStep_BuilderError,,TopoDSToStep,TKDESTEP
TopoDSToStep_FacetedError,,Enum,TopoDSToStep_FacetedError,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeEdgeError,,Enum,TopoDSToStep_MakeEdgeError,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeFaceError,,Enum,TopoDSToStep_MakeFaceError,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeVertexError,,Enum,TopoDSToStep_MakeVertexError,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeWireError,,Enum,TopoDSToStep_MakeWireError,,TopoDSToStep,TKDESTEP
TopoDS_TShape_Flags,,Enum,TopoDS_TShape_Flags,,TopoDS,TKBRep
TrackingUniverseOrigin,,Enum,TrackingUniverseOrigin,,TrackingUniverseOrigin,Unknown
Transfer_StatusExec,,Enum,Transfer_StatusExec,,Transfer,TKXSBase
Transfer_StatusResult,,Enum,Transfer_StatusResult,,Transfer,TKXSBase
Transfer_UndefMode,,Enum,Transfer_UndefMode,,Transfer,TKXSBase
TypeFlags,,Enum,TypeFlags,,TypeFlags,Unknown
UnitsAPI_SystemUnits,,Enum,UnitsAPI_SystemUnits,,UnitsAPI,TKernel
UnitsMethods_LengthUnit,,Enum,UnitsMethods_LengthUnit,,UnitsMethods,TKernel
V3d_StereoDumpOptions,,Enum,V3d_StereoDumpOptions,,V3d,TKV3d
V3d_TypeOfAxe,,Enum,V3d_TypeOfAxe,,V3d,TKV3d
V3d_TypeOfOrientation,,Enum,V3d_TypeOfOrientation,,V3d,TKV3d
V3d_TypeOfView,,Enum,V3d_TypeOfView,,V3d,TKV3d
V3d_TypeOfVisualization,,Enum,V3d_TypeOfVisualization,,V3d,TKV3d
ValueType,,Enum,ValueType,,ValueType,Unknown
VrmlAPI_RepresentationOfShape,,Enum,VrmlAPI_RepresentationOfShape,,VrmlAPI,TKDEVRML
VrmlConverter_TypeOfCamera,,Enum,VrmlConverter_TypeOfCamera,,VrmlConverter,TKDEVRML
VrmlConverter_TypeOfLight,,Enum,VrmlConverter_TypeOfLight,,VrmlConverter,TKDEVRML
VrmlData_ErrorStatus,,Enum,VrmlData_ErrorStatus,,VrmlData,TKDEVRML
Vrml_AsciiTextJustification,,Enum,Vrml_AsciiTextJustification,,Vrml,TKDEVRML
Vrml_ConeParts,,Enum,Vrml_ConeParts,,Vrml,TKDEVRML
Vrml_CylinderParts,,Enum,Vrml_CylinderParts,,Vrml,TKDEVRML
Vrml_FaceType,,Enum,Vrml_FaceType,,Vrml,TKDEVRML
Vrml_FontStyleFamily,,Enum,Vrml_FontStyleFamily,,Vrml,TKDEVRML
Vrml_FontStyleStyle,,Enum,Vrml_FontStyleStyle,,Vrml,TKDEVRML
Vrml_MaterialBindingAndNormalBinding,,Enum,Vrml_MaterialBindingAndNormalBinding,,Vrml,TKDEVRML
Vrml_SFImageNumber,,Enum,Vrml_SFImageNumber,,Vrml,TKDEVRML
Vrml_SeparatorRenderCulling,,Enum,Vrml_SeparatorRenderCulling,,Vrml,TKDEVRML
Vrml_ShapeType,,Enum,Vrml_ShapeType,,Vrml,TKDEVRML
Vrml_Texture2Wrap,,Enum,Vrml_Texture2Wrap,,Vrml,TKDEVRML
Vrml_VertexOrdering,,Enum,Vrml_VertexOrdering,,Vrml,TKDEVRML
Vrml_WWWAnchorMap,,Enum,Vrml_WWWAnchorMap,,Vrml,TKDEVRML
WNT_OrientationType,,Enum,WNT_OrientationType,,WNT,TKService
WriteMode_Assembly,,Enum,WriteMode_Assembly,,WriteMode,Unknown
WriteMode_BRep,,Enum,WriteMode_BRep,,WriteMode,Unknown
WriteMode_ConvertSurface,,Enum,WriteMode_ConvertSurface,,WriteMode,Unknown
WriteMode_PlaneMode,,Enum,WriteMode_PlaneMode,,WriteMode,Unknown
WriteMode_PrecisionMode,,Enum,WriteMode_PrecisionMode,,WriteMode,Unknown
WriteMode_PrecisionMode,,Enum,WriteMode_PrecisionMode,,WriteMode,Unknown
WriteMode_RepresentationType,,Enum,WriteMode_RepresentationType,,WriteMode,Unknown
WriteMode_StepSchema,,Enum,WriteMode_StepSchema,,WriteMode,Unknown
WriteMode_VertexMode,,Enum,WriteMode_VertexMode,,WriteMode,Unknown
WriteMode_WriterVersion,,Enum,WriteMode_WriterVersion,,WriteMode,Unknown
XCAFDimTolObjects_AngularQualifier,,Enum,XCAFDimTolObjects_AngularQualifier,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DatumModifWithValue,,Enum,XCAFDimTolObjects_DatumModifWithValue,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DatumSingleModif,,Enum,XCAFDimTolObjects_DatumSingleModif,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DatumTargetType,,Enum,XCAFDimTolObjects_DatumTargetType,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DimensionFormVariance,,Enum,XCAFDimTolObjects_DimensionFormVariance,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DimensionGrade,,Enum,XCAFDimTolObjects_DimensionGrade,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DimensionModif,,Enum,XCAFDimTolObjects_DimensionModif,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DimensionQualifier,,Enum,XCAFDimTolObjects_DimensionQualifier,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_DimensionType,,Enum,XCAFDimTolObjects_DimensionType,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_GeomToleranceMatReqModif,,Enum,XCAFDimTolObjects_GeomToleranceMatReqModif,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_GeomToleranceModif,,Enum,XCAFDimTolObjects_GeomToleranceModif,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_GeomToleranceType,,Enum,XCAFDimTolObjects_GeomToleranceType,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_GeomToleranceTypeValue,,Enum,XCAFDimTolObjects_GeomToleranceTypeValue,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_GeomToleranceZoneModif,,Enum,XCAFDimTolObjects_GeomToleranceZoneModif,,XCAFDimTolObjects,TKXCAF
XCAFDimTolObjects_ToleranceZoneAffectedPlane,,Enum,XCAFDimTolObjects_ToleranceZoneAffectedPlane,,XCAFDimTolObjects,TKXCAF
XCAFDoc_ColorType,,Enum,XCAFDoc_ColorType,,XCAFDoc,TKXCAF
XCAFView_ProjectionType,,Enum,XCAFView_ProjectionType,,XCAFView,TKXCAF
console_semaphore_value,,Enum,console_semaphore_value,,console,Unknown
(unnamed enum at E:\code\occtSrc\Install\inc\exptocas.tab.hxx:675:5),,Enum,exptocas::(unnamed enum at E:\code\occtSrc\Install\inc\exptocas.tab.hxx:675:5),exptocas,(unnamed enum at E:\code\occtSrc\Install\inc\exptocas.tab.hxx:675:5),Unknown
(unnamed enum at E:\code\occtSrc\Install\inc\exptocas.tab.hxx:821:3),,Enum,exptocas::(unnamed enum at E:\code\occtSrc\Install\inc\exptocas.tab.hxx:821:3),exptocas,(unnamed enum at E:\code\occtSrc\Install\inc\exptocas.tab.hxx:821:3),Unknown
symbol_kind_type,,Enum,exptocas::symbol_kind_type,exptocas,symbol,Unknown
token_kind_type,,Enum,exptocas::token_kind_type,exptocas,token,Unknown
gce_ErrorType,,Enum,gce_ErrorType,,gce,TKGeomBase
gp_EulerSequence,,Enum,gp_EulerSequence,,gp,TKMath
gp_TrsfForm,,Enum,gp_TrsfForm,,gp,TKMath
math_Status,,Enum,math_Status,,math,TKMath
(unnamed enum at E:\code\occtSrc\Install\inc\step.tab.hxx:627:5),,Enum,step::(unnamed enum at E:\code\occtSrc\Install\inc\step.tab.hxx:627:5),step,(unnamed enum at E:\code\occtSrc\Install\inc\step.tab.hxx:627:5),Unknown
(unnamed enum at E:\code\occtSrc\Install\inc\step.tab.hxx:773:3),,Enum,step::(unnamed enum at E:\code\occtSrc\Install\inc\step.tab.hxx:773:3),step,(unnamed enum at E:\code\occtSrc\Install\inc\step.tab.hxx:773:3),Unknown
symbol_kind_type,,Enum,step::symbol_kind_type,step,symbol,Unknown
token_kind_type,,Enum,step::token_kind_type,step,token,Unknown
